,0,1,2,3,4
0,40,0.025,0.0004949569702148438,True,0.9999941758712168
1,40,0.14036774610288022,0.0008299350738525391,True,0.9999941758712168
2,40,0.10218657103125847,0.0007381439208984375,True,1.0
3,40,0.16189333577415993,0.00138092041015625,True,1.0
4,40,0.14826843343907217,0.005814075469970703,True,0.9999767040954168
5,40,0.1175109929535273,0.0006949901580810547,True,1.0
6,40,0.1542481250360578,0.0012211799621582031,True,0.9999941758712168
7,40,0.14181063354928738,0.00494074821472168,True,1.0
8,40,0.15,0.0011591911315917969,True,1.0
9,40,0.06462406251802891,0.0006358623504638672,True,1.0
10,41,0.1440705023319151,0.00683903694152832,True,0.9999941758712168
11,41,0.1397053769405658,0.002115964889526367,True,0.9999941758712168
12,41,0.13234792084639263,0.001135110855102539,True,0.9999475865040712
13,41,0.13234792084639263,0.0024170875549316406,True,0.9999941758712168
14,41,0.12083405635089939,0.0009357929229736328,True,0.9999941758712168
15,41,0.16409562084300486,0.0014948844909667969,True,0.9999941758712168
16,41,0.08102263646066737,0.0006418228149414062,True,1.0
17,41,0.13621859757856478,0.0012090206146240234,True,1.0
18,41,0.09969421564025217,0.002553701400756836,True,0.9999941758712168
19,41,0.1376550290188957,0.006615161895751953,True,0.9999941758712168
20,42,0.18664770924040341,0.005331993103027344,True,0.9999941758712168
21,42,0.16557610262825892,0.001744985580444336,True,0.9999941758712168
22,42,0.09302120465734569,0.0009930133819580078,True,1.0
23,42,0.147376775211429,0.0013017654418945312,True,0.9999941758712168
24,42,0.17837745467451607,0.002635955810546875,True,0.9999475865040712
25,42,0.15784182428760976,0.0018858909606933594,True,0.9999941758712168
26,42,0.15569425740733406,0.00185394287109375,True,0.9999941758712168
27,42,0.0881057075747879,0.0006608963012695312,True,0.9999941758712168
28,42,0.1758024831541441,0.0024709701538085938,True,0.9999941758712168
29,42,0.1168307284668695,0.0011518001556396484,True,0.9999941758712168
30,43,0.14440589222392908,0.001645803451538086,True,0.9999941758712168
31,43,0.149835895252296,0.0017473697662353516,True,0.9999941758712168
32,43,0.0,0.0011169910430908203,True,0.9999941758712168
33,43,0.12771751386813196,0.006781101226806641,True,0.9999941758712168
34,43,0.09302325581395349,0.0057830810546875,True,0.9999941758712168
35,43,0.09697500003354215,0.002694845199584961,True,0.9999941758712168
36,43,0.13846968163690407,0.004121065139770508,True,0.9999941758712168
37,43,0.1505984518829395,0.0014541149139404297,True,0.9999941758712168
38,43,0.14659955228318844,0.0018150806427001953,True,1.0
39,43,0.023255813953488372,0.0008740425109863281,True,1.0
40,44,0.08147642047093537,0.0006830692291259766,True,0.9999941758712168
41,44,0.18568011366914347,0.004405021667480469,True,0.9999767040954168
42,44,0.11259537069061079,0.004447221755981445,True,0.9999941758712168
43,44,0.16429133387490638,0.022429943084716797,True,0.9999767040954168
44,44,0.13478948494461107,0.007412910461425781,True,1.0
45,44,0.13532264341788353,0.008729934692382812,True,0.9999941758712168
46,44,0.17081135996100097,0.0027217864990234375,True,0.9999941758712168
47,44,0.18194601248167908,0.0037660598754882812,True,0.9999941758712168
48,44,0.06380352095585463,0.00066375732421875,True,1.0
49,44,0.11152024080928452,0.001210927963256836,True,0.9999475865040712
50,45,0.10795513322505715,0.0009610652923583984,True,0.9999941758712168
51,45,0.14166754291882055,0.001779317855834961,True,1.0
52,45,0.15267477154629788,0.0022270679473876953,True,0.9999941758712168
53,45,0.12667643818091315,0.006144046783447266,True,0.9999941758712168
54,45,0.14764124866166053,0.0016567707061767578,True,1.0
55,45,0.11209764709685452,0.0012497901916503906,True,0.9999941758712168
56,45,0.11576563034731001,0.0013439655303955078,True,0.9999941758712168
57,45,0.15580505012051676,0.002198934555053711,True,0.9999941758712168
58,45,0.08223199373646871,0.0008320808410644531,True,1.0
59,45,0.15678405412224866,0.0022051334381103516,True,1.0
60,46,0.1123896739443981,0.0009570121765136719,True,0.9999941758712168
61,46,0.13187150414038634,0.001626729965209961,True,0.9999941758712168
62,46,0.15041007037553467,0.012253999710083008,True,0.9999941758712168
63,46,0.16537674595107849,0.002496957778930664,True,1.0
64,46,0.1434763661345028,0.0018839836120605469,True,0.9999941758712168
65,46,0.11490004823613584,0.0009069442749023438,True,0.9999941758712168
66,46,0.15475958853746755,0.003816843032836914,True,0.9999941758712168
67,46,0.13233614872283345,0.0049800872802734375,True,1.0
68,46,0.14935575477355229,0.012446880340576172,True,0.9999941758712168
69,46,0.1866296195808947,0.03524184226989746,True,0.9999941758712168
70,47,0.15168687270095674,0.017976999282836914,True,0.9999941758712168
71,47,0.14720985611222542,0.01666092872619629,True,1.0
72,47,0.02127659574468085,0.0008890628814697266,True,0.9999941758712168
73,47,0.11473015793146299,0.005972862243652344,True,0.9999941758712168
74,47,0.15359933022259917,0.017933130264282227,True,0.9999941758712168
75,47,0.11245536635877125,0.005642890930175781,True,0.9999941758712168
76,47,0.14796162362525267,0.019953012466430664,True,0.9999941758712168
77,47,0.10638297872340426,0.0051691532135009766,True,0.9999941758712168
78,47,0.03372260639832247,0.0008730888366699219,True,1.0
79,47,0.16570005445513686,0.02484917640686035,True,1.0
80,48,0.16013542764965039,0.027148008346557617,True,0.9999941758712168
81,48,0.058486560876200085,0.0019807815551757812,True,1.0
82,48,0.12151854196176544,0.006573200225830078,True,0.9999941758712168
83,48,0.1467582108199678,0.010323047637939453,True,0.9999941758712168
84,48,0.07709249412793942,0.008146286010742188,True,0.9999941758712168
85,48,0.1525401686434867,0.024184226989746094,True,0.9999941758712168
86,48,0.13687199184022808,0.011041879653930664,True,0.9999475865040712
87,48,0.0942408740845211,0.003406047821044922,True,0.9999941758712168
88,48,0.1317068353101534,0.011266231536865234,True,0.9999941758712168
89,48,0.12151854196176544,0.010822296142578125,True,0.9999941758712168
90,49,0.12379773858077085,0.007193088531494141,True,0.9999941758712168
91,49,0.17074126967848605,0.04288601875305176,True,1.0
92,49,0.12290546557200928,0.008150100708007812,True,0.9999941758712168
93,49,0.0935706632800236,0.0036499500274658203,True,1.0
94,49,0.11633550445185901,0.0047910213470458984,True,0.9999941758712168
95,49,0.08963913107711756,0.004395008087158203,True,0.9999941758712168
96,49,0.05275433674941135,0.002396106719970703,True,0.9999941758712168
97,49,0.06469234696821045,0.0023059844970703125,True,0.9999941758712168
98,49,0.15658010901982644,0.05194687843322754,True,0.9999941758712168
99,49,0.08820261418137475,0.007976055145263672,True,0.9999941758712168
100,50,0.10088788238716907,0.005692958831787109,True,0.9999941758712168
101,50,0.09715961990255144,0.004935026168823242,True,0.9999941758712168
102,50,0.1747618451924098,0.0742032527923584,True,1.0
103,50,0.14643856189774726,0.018745899200439453,True,0.9999941758712168
104,50,0.12,0.0071680545806884766,True,0.9999941758712168
105,50,0.12044735626056909,0.013720035552978516,True,1.0
106,50,0.07614709844115208,0.0027031898498535156,True,0.9999941758712168
107,50,0.11954559846999833,0.007072925567626953,True,0.9999941758712168
108,50,0.08918863237274595,0.0039958953857421875,True,0.9999941758712168
109,50,0.14661833756229234,0.014569997787475586,True,0.9999941758712168
110,51,0.1440927089064917,0.016621112823486328,True,0.9999941758712168
111,51,0.15231733970150835,0.027774810791015625,True,1.0
112,51,0.06513584499779142,0.004036664962768555,True,1.0
113,51,0.13635679039974263,0.016388893127441406,True,0.9999941758712168
114,51,0.1193620164951047,0.007917165756225586,True,0.9999475865040712
115,51,0.13855076844034847,0.014419078826904297,True,1.0
116,51,0.1299873847074433,0.01123499870300293,True,1.0
117,51,0.08743983565955485,0.004051923751831055,True,0.9999941758712168
118,51,0.03107769609257169,0.0009069442749023438,True,1.0
119,51,0.10214614442409706,0.001444101333618164,True,0.9999941758712168
120,52,0.08169091372006895,0.0014650821685791016,True,0.9999941758712168
121,52,0.1121709618108604,0.0019109249114990234,True,0.9999767040954168
122,52,0.04971081732156069,0.0012259483337402344,True,1.0
123,52,0.10797518930990785,0.002748727798461914,True,0.9999941758712168
124,52,0.13670239339958018,0.002103090286254883,True,0.9999941758712168
125,52,0.14248828723341733,0.0033550262451171875,True,0.9999941758712168
126,52,0.12964359589232977,0.011533975601196289,True,1.0
127,52,0.14063236452469915,0.003294229507446289,True,0.9999767040954168
128,52,0.11706659310096806,0.007861137390136719,True,0.9999941758712168
129,52,0.09615384615384616,0.004461765289306641,True,1.0
130,53,0.11362958137789536,0.00339508056640625,True,0.9999941758712168
131,53,0.09347540208277122,0.0021920204162597656,True,1.0
132,53,0.1356570671486796,0.0029730796813964844,True,1.0
133,53,0.11362958137789536,0.0019462108612060547,True,0.9999941758712168
134,53,0.05660377358490566,0.0008490085601806641,True,0.9999941758712168
135,53,0.14755054646066393,0.003659963607788086,True,0.9999941758712168
136,53,0.1608957925671773,0.03977179527282715,True,1.0
137,53,0.13311853651889038,0.0026030540466308594,True,0.9999941758712168
138,53,0.11445451302750513,0.0076808929443359375,True,0.9999941758712168
139,53,0.14644436287631094,0.024226665496826172,True,1.0
140,54,0.10048638434633515,0.005185127258300781,True,0.9999941758712168
141,54,0.1235634322587314,0.011564970016479492,True,0.9999941758712168
142,54,0.09341470591404544,0.004681110382080078,True,0.9999941758712168
143,54,0.10982846921412753,0.00840306282043457,True,0.9999941758712168
144,54,0.13065337843520722,0.015053749084472656,True,0.9999941758712168
145,54,0.15762504914384035,0.03991293907165527,True,0.9999941758712168
146,54,0.08599733684768009,0.0033142566680908203,True,1.0
147,54,0.13608755841168663,0.003113985061645508,True,0.9999941758712168
148,54,0.08902509114921488,0.001589059829711914,True,1.0
149,54,0.07050657263069637,0.0014319419860839844,True,0.9999767040954168
150,55,0.1171444271972496,0.010581016540527344,True,0.9999941758712168
151,55,0.08224658101921842,0.004435062408447266,True,0.9999941758712168
152,55,0.03636363636363636,0.0014541149139404297,True,0.9999941758712168
153,55,0.09325969121718121,0.005155801773071289,True,1.0
154,55,0.1004283992010366,0.006042957305908203,True,0.9999941758712168
155,55,0.09090909090909091,0.0038788318634033203,True,0.9999941758712168
156,55,0.028817500013111928,0.0022840499877929688,True,0.9999941758712168
157,55,0.10989807489742642,0.008558034896850586,True,1.0
158,55,0.10313500621766356,0.0057642459869384766,True,0.9999941758712168
159,55,0.06289875670249631,0.002128124237060547,True,1.0
160,56,0.06607928068109094,0.0013568401336669922,True,0.9999941758712168
161,56,0.08928571428571429,0.005339145660400391,True,0.9999941758712168
162,56,0.09567057151103721,0.0018711090087890625,True,0.9999941758712168
163,56,0.11256751336030542,0.009299039840698242,True,1.0
164,56,0.05357142857142857,0.0029299259185791016,True,1.0
165,56,0.09918908663710067,0.006130218505859375,True,1.0
166,56,0.05013133789388579,0.0022399425506591797,True,0.9999941758712168
167,56,0.1267505729100094,0.01570606231689453,True,0.9999941758712168
168,56,0.10504719731003288,0.007644176483154297,True,0.9999941758712168
169,56,0.10548018920729497,0.006929874420166016,True,1.0
170,57,0.10789030034218741,0.008533954620361328,True,0.9999941758712168
171,57,0.12876929829622147,0.01899886131286621,True,0.9999941758712168
172,57,0.08043793860914308,0.004336118698120117,True,0.9999941758712168
173,57,0.05561271932354934,0.002437114715576172,True,0.9999941758712168
174,57,0.08691572474362938,0.004003047943115234,True,0.9999941758712168
175,57,0.11027021436600436,0.011219024658203125,True,0.9999941758712168
176,57,0.02780635966177467,0.002025127410888672,True,0.9999941758712168
177,57,0.1416046028518706,0.003885030746459961,True,0.9999941758712168
178,57,0.0,0.0013298988342285156,True,0.9999941758712168
179,57,0.14207073829755312,0.02968597412109375,True,1.0
180,58,0.09175738094633384,0.004431962966918945,True,0.9999941758712168
181,58,0.057274622325644176,0.0017261505126953125,True,0.9999941758712168
182,58,0.12029792971551581,0.0032808780670166016,True,0.9999941758712168
183,58,0.1462031080005017,0.01731729507446289,True,0.9999941758712168
184,58,0.10961296559686351,0.010714054107666016,True,1.0
185,58,0.044568318977950966,0.0009429454803466797,True,0.9999941758712168
186,58,0.10868587496857074,0.0017752647399902344,True,0.9999941758712168
187,58,0.1395302955331009,0.023284196853637695,True,0.9999941758712168
188,58,0.1053193871858305,0.0021848678588867188,True,0.9999941758712168
189,58,0.11108523268704704,0.012099027633666992,True,1.0
190,59,0.11380077148586648,0.0022017955780029297,True,0.9999941758712168
191,59,0.05084745762711865,0.001519918441772461,True,1.0
192,59,0.09466038136815519,0.00677800178527832,True,0.9999941758712168
193,59,0.09466038136815519,0.006966114044189453,True,0.9999475865040712
194,59,0.0847457627118644,0.0017242431640625,True,0.9999941758712168
195,59,0.08059131359599099,0.009834051132202148,True,0.9999941758712168
196,59,0.11135348488696521,0.014348030090332031,True,0.9999941758712168
197,59,0.08233866093436562,0.005234956741333008,True,1.0
198,59,0.13662196494385687,0.00503993034362793,True,1.0
199,59,0.0984297444416543,0.002096891403198242,True,0.9999941758712168
200,60,0.0792481250360578,0.0014777183532714844,True,0.9999941758712168
201,60,0.1252616639714007,0.013115882873535156,True,0.9999941758712168
202,60,0.0430827083453526,0.0037419795989990234,True,1.0
203,60,0.07432386031062162,0.0012478828430175781,True,1.0
204,60,0.06812438068750565,0.0017809867858886719,True,0.9999941758712168
205,60,0.0892925334103014,0.002306222915649414,True,0.9999941758712168
206,60,0.10145771402083899,0.0019500255584716797,True,1.0
207,60,0.11302266189207767,0.010585784912109375,True,0.9999941758712168
208,60,0.10349088942714917,0.005117893218994141,True,0.9999941758712168
209,60,0.046789248700960066,0.0014238357543945312,True,0.9999475865040712
210,61,0.07963903270700938,0.0012822151184082031,True,0.9999941758712168
211,61,0.11943282326003686,0.005262851715087891,True,0.9999941758712168
212,61,0.09908842818620416,0.0027010440826416016,True,0.9999475865040712
213,61,0.06835942625315265,0.0018329620361328125,True,0.9999941758712168
214,61,0.11928072795531537,0.007161855697631836,True,1.0
215,61,0.08475286887610348,0.0022923946380615234,True,0.9999941758712168
216,61,0.10867797737835426,0.0022399425506591797,True,1.0
217,61,0.03806439499815348,0.0017638206481933594,True,0.9999941758712168
218,61,0.06241565445996072,0.0017170906066894531,True,1.0
219,61,0.06963815595809156,0.0017092227935791016,True,0.9999767040954168
220,62,0.09527242896142772,0.002605915069580078,True,0.9999941758712168
221,62,0.09488133950583616,0.0037069320678710938,True,0.9999941758712168
222,62,0.06301436444529869,0.0011301040649414062,True,0.9999941758712168
223,62,0.09366701487189684,0.0049381256103515625,True,0.9999941758712168
224,62,0.09282076616392691,0.002535104751586914,True,1.0
225,62,0.07581354384098535,0.0016090869903564453,True,0.9999941758712168
226,62,0.11936902316584168,0.00356292724609375,True,0.9999941758712168
227,62,0.13193401758088605,0.006359100341796875,True,0.9999941758712168
228,62,0.10310189391578646,0.015197038650512695,True,1.0
229,62,0.0900800403342122,0.001978158950805664,True,0.9999941758712168
230,63,0.08268973596236429,0.005941867828369141,True,0.9999941758712168
231,63,0.10034806499821211,0.0029168128967285156,True,0.9999941758712168
232,63,0.07936507936507936,0.0015912055969238281,True,0.9999941758712168
233,63,0.13434165671859016,0.006372928619384766,True,0.9999941758712168
234,63,0.05491161299424281,0.001458883285522461,True,0.9999941758712168
235,63,0.10700741248255789,0.0026001930236816406,True,0.9999941758712168
236,63,0.015873015873015872,0.001683950424194336,True,0.9999941758712168
237,63,0.05873713838319194,0.0016450881958007812,True,0.9999941758712168
238,63,0.09917345259434263,0.001964092254638672,True,1.0
239,63,0.047619047619047616,0.0025038719177246094,True,1.0
240,64,0.1035836971887439,0.002421855926513672,True,1.0
241,64,0.09791853969835783,0.009845972061157227,True,0.9999941758712168
242,64,0.08371175007215756,0.0016188621520996094,True,0.9999941758712168
243,64,0.09608979874226066,0.002498149871826172,True,0.9999941758712168
244,64,0.08371175007215756,0.007134914398193359,True,0.9999941758712168
245,64,0.09906015629507225,0.005347728729248047,True,1.0
246,64,0.078125,0.0028798580169677734,True,0.9999941758712168
247,64,0.11655361904120777,0.0035619735717773438,True,0.9999941758712168
248,64,0.09303431734979492,0.001940011978149414,True,1.0
249,64,0.06967861904120777,0.003651142120361328,True,1.0
250,65,0.06959326086241559,0.0015690326690673828,True,0.9999941758712168
251,65,0.09698124227964774,0.002393960952758789,True,0.9999941758712168
252,65,0.08449004763584116,0.0020241737365722656,True,1.0
253,65,0.1276095499829481,0.008439064025878906,True,0.9999941758712168
254,65,0.11030653848372787,0.003058910369873047,True,0.9999941758712168
255,65,0.10999610953084127,0.003221273422241211,True,0.9999475865040712
256,65,0.06153846153846154,0.001786947250366211,True,0.9999941758712168
257,65,0.05110658607519019,0.0017130374908447266,True,0.9999941758712168
258,65,0.11463401710511276,0.0035851001739501953,True,0.9999941758712168
259,65,0.09987466302045654,0.010611772537231445,True,0.9999941758712168
260,66,0.06756714573692875,0.001590728759765625,True,0.9999941758712168
261,66,0.10234678033581013,0.013900041580200195,True,0.9999941758712168
262,66,0.09191044227966322,0.002321004867553711,True,0.9999767040954168
263,66,0.06548375901344489,0.0019071102142333984,True,0.9999941758712168
264,66,0.056067268456683216,0.0017087459564208984,True,0.9999941758712168
265,66,0.10817502049089081,0.0051310062408447266,True,0.9999941758712168
266,66,0.12460608597269855,0.03258490562438965,True,0.9999475865040712
267,66,0.10770491601179044,0.0032498836517333984,True,0.9999941758712168
268,66,0.08949834235770483,0.007258176803588867,True,0.9999941758712168
269,66,0.08949834235770483,0.0022809505462646484,True,0.9999941758712168
270,67,0.06751585009040317,0.0015039443969726562,True,0.9999941758712168
271,67,0.07832727632005351,0.006675004959106445,True,0.9999941758712168
272,67,0.08921313318656592,0.0024580955505371094,True,0.9999475865040712
273,67,0.0,0.001230001449584961,True,0.9999941758712168
274,67,0.0684322761301665,0.004376888275146484,True,0.9999941758712168
275,67,0.09894562119521805,0.0042879581451416016,True,1.0
276,67,0.09514984225890932,0.002901792526245117,True,0.9999941758712168
277,67,0.09591439932391191,0.002710103988647461,True,1.0
278,67,0.06655868087518355,0.0018801689147949219,True,0.9999475865040712
279,67,0.08589384331587266,0.00196075439453125,True,0.9999941758712168
280,68,0.07352941176470588,0.0016911029815673828,True,0.9999941758712168
281,68,0.10048367667889326,0.0028808116912841797,True,0.9999941758712168
282,68,0.11251546604674896,0.01242208480834961,True,1.0
283,68,0.10558689838257257,0.0033228397369384766,True,0.9999475865040712
284,68,0.041284631206729476,0.001291036605834961,True,0.9999941758712168
285,68,0.06246952225652331,0.004742860794067383,True,1.0
286,68,0.06246952225652331,0.001837015151977539,True,1.0
287,68,0.09791487474634993,0.002953052520751953,True,0.9999941758712168
288,68,0.03801415442236994,0.002427816390991211,True,0.9999941758712168
289,68,0.11601093013085675,0.008181095123291016,True,0.9999941758712168
290,69,0.07912219737155503,0.004370927810668945,True,0.9999941758712168
291,69,0.080501287705473,0.002341032028198242,True,0.9999941758712168
292,69,0.07864151818408838,0.0017199516296386719,True,1.0
293,69,0.08629270015053442,0.008709907531738281,True,0.9999941758712168
294,69,0.08695652173913043,0.0027260780334472656,True,0.9999941758712168
295,69,0.05517905684141455,0.0036280155181884766,True,1.0
296,69,0.014492753623188406,0.0013921260833740234,True,0.9999941758712168
297,69,0.0885293399533068,0.005684852600097656,True,0.9999941758712168
298,69,0.045940942049888585,0.0021479129791259766,True,0.9999941758712168
299,69,0.08728069294244137,0.008984088897705078,True,1.0
300,70,0.05286342454487274,0.002872943878173828,True,0.9999941758712168
301,70,0.10714065552976008,0.006273984909057617,True,0.9999941758712168
302,70,0.07935126930968053,0.001966714859008789,True,0.9999941758712168
303,70,0.05121375001030223,0.0015549659729003906,True,0.9999941758712168
304,70,0.061741829926962324,0.003225088119506836,True,1.0
305,70,0.05439078460082292,0.004602193832397461,True,0.9999941758712168
306,70,0.04942045169481853,0.008108139038085938,True,0.9999941758712168
307,70,0.09934566157695536,0.0028862953186035156,True,0.9999941758712168
308,70,0.09180378221002997,0.02847909927368164,True,0.9999941758712168
309,70,0.06068467876347979,0.0021560192108154297,True,0.9999941758712168
310,71,0.05362471721207893,0.009083032608032227,True,0.9999941758712168
311,71,0.0879989790625857,0.002660036087036133,True,1.0
312,71,0.08250677457926157,0.002460956573486328,True,0.9999941758712168
313,71,0.10585492729977525,0.004039764404296875,True,0.9999941758712168
314,71,0.0879989790625857,0.0023708343505859375,True,0.9999941758712168
315,71,0.0716544062147935,0.0021550655364990234,True,0.9999068261490389
316,71,0.09003263975744734,0.009617805480957031,True,0.9999941758712168
317,71,0.04464683100622975,0.002582073211669922,True,0.9999941758712168
318,71,0.06371214022615511,0.002176046371459961,True,1.0
319,71,0.07866144367212896,0.0019061565399169922,True,0.9999941758712168
320,72,0.10405351522680104,0.005438089370727539,True,0.9999941758712168
321,72,0.09381788197449262,0.0028438568115234375,True,1.0
322,72,0.09985867442888913,0.0044422149658203125,True,1.0
323,72,0.09454659613968894,0.002985239028930664,True,0.9999941758712168
324,72,0.08624240785595765,0.0029439926147460938,True,0.9999475865040712
325,72,0.041666666666666664,0.0016901493072509766,True,1.0
326,72,0.07627573744902326,0.0025658607482910156,True,0.9999941758712168
327,72,0.09363148592223816,0.013167142868041992,True,1.0
328,72,0.08729725303975346,0.0023679733276367188,True,1.0
329,72,0.09642381257415611,0.003674030303955078,True,1.0
330,73,0.08999802203193079,0.0026879310607910156,True,0.9999941758712168
331,73,0.06654768486476126,0.0024309158325195312,True,1.0
332,73,0.08532628343145042,0.003098011016845703,True,0.9999941758712168
333,73,0.0136986301369863,0.0018658638000488281,True,1.0
334,73,0.1024073072735123,0.008477926254272461,True,0.9999941758712168
335,73,0.060168731818887135,0.0015783309936523438,True,1.0
336,73,0.11946711217407104,0.006947040557861328,True,1.0
337,73,0.08396278105404063,0.009698152542114258,True,0.9999941758712168
338,73,0.10471035876403732,0.003629922866821289,True,0.9999941758712168
339,73,0.05819078785539158,0.0021469593048095703,True,0.9999941758712168
340,74,0.013513513513513514,0.0015850067138671875,True,1.0
341,74,0.05405405405405406,0.0016620159149169922,True,0.9999941758712168
342,74,0.09413222006300118,0.00444793701171875,True,0.9999941758712168
343,74,0.10885516804731336,0.0050830841064453125,True,1.0
344,74,0.05840443371469409,0.004847049713134766,True,0.9999941758712168
345,74,0.09073304753602868,0.0038437843322753906,True,0.9999068261490389
346,74,0.0926754188530753,0.0035200119018554688,True,0.9999941758712168
347,74,0.09832600547667888,0.012404918670654297,True,0.9999941758712168
348,74,0.09216458057317821,0.0032198429107666016,True,0.9999941758712168
349,74,0.057404425857345745,0.0025637149810791016,True,0.9999941758712168
350,75,0.0647730799350343,0.019104957580566406,True,0.9999941758712168
351,75,0.047799500009615414,0.0031681060791015625,True,0.9999941758712168
352,75,0.07969706564666555,0.025577068328857422,True,0.9999941758712168
353,75,0.06031415941409351,0.02491903305053711,True,0.9999941758712168
354,75,0.047799500009615414,0.003778219223022461,True,0.9999941758712168
355,75,0.08988622648534864,0.018061161041259766,True,0.9999941758712168
356,75,0.07143402672824112,0.003983020782470703,True,0.9999941758712168
357,75,0.07364749274742684,0.005101203918457031,True,0.9999941758712168
358,75,0.07364749274742684,0.005243778228759766,True,0.9999941758712168
359,75,0.04612575491516396,0.00222015380859375,True,1.0
360,76,0.0961023782654882,0.014706850051879883,True,0.9999941758712168
361,76,0.08624459015365313,0.012758016586303711,True,1.0
362,76,0.09889078734584267,0.014192819595336914,True,0.9999941758712168
363,76,0.07803601759951166,0.01088404655456543,True,1.0
364,76,0.05378240580592551,0.002440214157104492,True,0.9999941758712168
365,76,0.07772224467905946,0.0058858394622802734,True,0.9999941758712168
366,76,0.07226122495170624,0.004513978958129883,True,0.9999941758712168
367,76,0.10168316387583157,0.019421100616455078,True,1.0
368,76,0.057793650299720535,0.0031549930572509766,True,0.9999941758712168
369,76,0.08118322370318831,0.0066831111907958984,True,1.0
370,77,0.04116785716158847,0.002328157424926758,True,1.0
371,77,0.030154910323212495,0.002218008041381836,True,0.9999941758712168
372,77,0.09231849943867752,0.012736082077026367,True,0.9999941758712168
373,77,0.08922551583874552,0.011590242385864258,True,0.9999941758712168
374,77,0.09898768596696593,0.013672828674316406,True,0.9999941758712168
375,77,0.06309066227438405,0.006361246109008789,True,1.0
376,77,0.07792207792207792,0.017388105392456055,True,0.9999941758712168
377,77,0.08609554052051441,0.013852357864379883,True,0.9999941758712168
378,77,0.08532280010819412,0.007723093032836914,True,0.9999941758712168
379,77,0.012987012987012988,0.0021560192108154297,True,0.9999941758712168
380,78,0.07378060900209575,0.013470888137817383,True,0.9999941758712168
381,78,0.10121561235010185,0.03641510009765625,True,1.0
382,78,0.02564102564102564,0.002595186233520508,True,0.9999941758712168
383,78,0.05240336975961973,0.005957841873168945,True,0.9999941758712168
384,78,0.07198345953993857,0.005213022232055664,True,1.0
385,78,0.09477330029203539,0.035440921783447266,True,0.9999941758712168
386,78,0.05799438405201299,0.0028772354125976562,True,1.0
387,78,0.06026204766847554,0.0036118030548095703,True,0.9999941758712168
388,78,0.08792283327086631,0.017112255096435547,True,0.9999941758712168
389,78,0.07804439540064537,0.005875825881958008,True,0.9999475865040712
390,79,0.08712206391597267,0.02337789535522461,True,0.9999941758712168
391,79,0.08742899488112049,0.008396148681640625,True,0.9999941758712168
392,79,0.07835220960607617,0.006551027297973633,True,1.0
393,79,0.09268263411249826,0.015075922012329102,True,0.9999941758712168
394,79,0.06085259395009625,0.003371000289916992,True,1.0
395,79,0.10545464402676731,0.02538895606994629,True,1.0
396,79,0.06736617841629573,0.0073871612548828125,True,1.0
397,79,0.06951712780164146,0.007469654083251953,True,0.9999941758712168
398,79,0.06329113924050633,0.00525212287902832,True,0.9999475865040712
399,79,0.08802780139730221,0.009461164474487305,True,0.9999941758712168
